DNA_cut_off,RNA_cut_off,Total_barcode,Percentile_of_PC,barcode_better_than_pc,better_than_pc_ratio,barcode_better_than_nc,better_than_nc_ratio,barcode_worse_than_pc,worse_than_pc_ratio,barcode_worse_than_nc,worse_than_nc_ratio
100,0,146291,0.05,50305,0.343869410968549,48351,0.3305124717173305,92953,0.635397939722881,89010,0.6084448120526895
100,0,146291,0.1,32780,0.2240739348285267,48351,0.3305124717173305,108177,0.73946449200566,89010,0.6084448120526895
100,0,146291,0.15,20792,0.14212767702729492,48351,0.3305124717173305,120161,0.8213834070448627,89010,0.6084448120526895
100,0,146291,0.2,13314,0.09101038341388056,48351,0.3305124717173305,128388,0.8776206328482271,89010,0.6084448120526895
100,0,146291,0.25,8551,0.05845198952772214,48351,0.3305124717173305,133939,0.9155655508541195,89010,0.6084448120526895
100,0,146291,0.3,5609,0.03834138805531441,48351,0.3305124717173305,137737,0.9415275034007561,89010,0.6084448120526895
100,0,146291,0.35,3746,0.025606496640258117,48351,0.3305124717173305,140279,0.9589038286702531,89010,0.6084448120526895
100,0,146291,0.4,2543,0.017383160960004376,48351,0.3305124717173305,142027,0.9708526156769726,89010,0.6084448120526895
100,0,146291,0.45,1763,0.012051322364328633,48351,0.3305124717173305,143215,0.9789734159996172,89010,0.6084448120526895
100,0,146291,0.5,1272,0.008694998325255826,48351,0.3305124717173305,144021,0.9844829825484821,89010,0.6084448120526895
100,0,146291,0.55,888,0.006070093170461614,48351,0.3305124717173305,144619,0.9885707254718336,89010,0.6084448120526895
100,0,146291,0.6,643,0.004395348996178849,48351,0.3305124717173305,145021,0.9913186730557587,89010,0.6084448120526895
100,0,146291,0.65,483,0.0033016385150145943,48351,0.3305124717173305,145349,0.9935607795421455,89010,0.6084448120526895
100,0,146291,0.7,351,0.002399327368054084,48351,0.3305124717173305,145574,0.9950988099062826,89010,0.6084448120526895
100,0,146291,0.75,263,0.0017977866034137439,48351,0.3305124717173305,145735,0.9961993560779542,89010,0.6084448120526895
100,0,146291,0.8,192,0.0013124525773971058,48351,0.3305124717173305,145856,0.9970264746293347,89010,0.6084448120526895
100,0,146291,0.85,150,0.0010253535760914889,48351,0.3305124717173305,145952,0.9976827009180332,89010,0.6084448120526895
100,0,146291,0.9,118,0.0008066114798586379,48351,0.3305124717173305,146029,0.9982090490870935,89010,0.6084448120526895
100,0,146291,0.95,102,0.0006972404317422124,48351,0.3305124717173305,146089,0.9986191905175301,89010,0.6084448120526895
100,0,146291,1.0,82,0.0005605266215966806,48351,0.3305124717173305,146130,0.9988994538283285,89010,0.6084448120526895
100,0,146291,1.05,73,0.0004990054070311913,48351,0.3305124717173305,146155,0.9990703460910104,89010,0.6084448120526895
100,0,146291,1.1,67,0.0004579912639875317,48351,0.3305124717173305,146179,0.999234402663185,89010,0.6084448120526895
100,0,146291,1.15,60,0.00041014143043659553,48351,0.3305124717173305,146191,0.9993164309492724,89010,0.6084448120526895
100,0,146291,1.2,53,0.0003622915968856594,48351,0.3305124717173305,146209,0.9994394733784033,89010,0.6084448120526895
100,0,146291,1.25,45,0.00030760607282744664,48351,0.3305124717173305,146214,0.9994736518309397,89010,0.6084448120526895
100,0,146291,1.3,37,0.00025292054876923395,48351,0.3305124717173305,146220,0.9995146659739833,89010,0.6084448120526895
100,0,146291,1.35,35,0.00023924916775468075,48351,0.3305124717173305,146227,0.9995625158075343,89010,0.6084448120526895
100,0,146291,1.4,32,0.00021874209623285097,48351,0.3305124717173305,146233,0.999603529950578,89010,0.6084448120526895
100,0,146291,1.45,31,0.00021190640572557438,48351,0.3305124717173305,146240,0.9996513797841289,89010,0.6084448120526895
100,0,146291,1.5,29,0.00019823502471102118,48351,0.3305124717173305,146246,0.9996923939271726,89010,0.6084448120526895
100,0,146291,1.55,24,0.00016405657217463822,48351,0.3305124717173305,146252,0.9997334080702163,89010,0.6084448120526895
100,0,146291,1.6,24,0.00016405657217463822,48351,0.3305124717173305,146255,0.9997539151417381,89010,0.6084448120526895
100,0,146291,1.65,23,0.00015722088166736164,48351,0.3305124717173305,146258,0.9997744222132599,89010,0.6084448120526895
100,0,146291,1.7,22,0.00015038519116008503,48351,0.3305124717173305,146259,0.9997812579037672,89010,0.6084448120526895
100,0,146291,1.75,21,0.00014354950065280844,48351,0.3305124717173305,146260,0.9997880935942745,89010,0.6084448120526895
100,0,146291,1.8,19,0.00012987811963825527,48351,0.3305124717173305,146262,0.9998017649752889,89010,0.6084448120526895
100,0,146291,1.85,17,0.00011620673862370207,48351,0.3305124717173305,146267,0.9998359434278253,89010,0.6084448120526895
100,0,146291,1.9,17,0.00011620673862370207,48351,0.3305124717173305,146267,0.9998359434278253,89010,0.6084448120526895
100,0,146291,1.95,16,0.00010937104811642548,48351,0.3305124717173305,146267,0.9998359434278253,89010,0.6084448120526895
100,0,146291,2.0,16,0.00010937104811642548,48351,0.3305124717173305,146269,0.9998496148088399,89010,0.6084448120526895
