,Total_name,Motif,Strandness,relative_fold,relative_fold_median,T_value,P_value,Ranksum_statistic,Ranksum_P_value,Corrected_pvalue,N_with_motif,N_without_motif,Significant
228,ACA1_f,ACA1,Forward,1.1462660822194868,1.1074158432869745,0.918112130071207,0.3621064222994146,0.7851362977101605,0.43237365993882126,0.5599905551630548,63,35687,No
323,HSF1_f,HSF1,Forward,1.1448903373681643,1.2932643560228891,1.7535544929234108,0.08101993542110962,2.323233510488885,0.020166611480707395,0.052237742513902855,201,35549,No
248,NRG2_f,NRG2,Forward,1.1432093105967323,1.1670613901704583,7.774407185006549,8.532353226400677e-15,8.303700191640193,1.0091810757379177e-16,1.236246817778949e-15,5748,30002,Yes
425,ADR1_r,ADR1,Reverse,1.142983671554616,1.211079117938454,2.072779015454805,0.03906038340351628,2.5582119072118585,0.01052119573265659,0.029742611013471514,291,35459,Yes
218,SWI5_f,SWI5,Forward,1.140393529008259,1.1580376772933718,9.980026581433792,2.024853551317771e-23,10.492477172923563,9.354319213756516e-26,2.0371628509958635e-24,15193,20557,Yes
426,AFT1_r,AFT1,Reverse,1.137334819143007,1.143439245726583,5.558146633315154,2.9282618582404673e-08,6.152371010961627,7.633304934060151e-10,5.610479126534211e-09,3025,32725,Yes
303,ARO80_f,ARO80,Forward,1.1371138818397977,1.154552719360633,1.6993904387228977,0.09061597554135101,2.010691794533396,0.04435802128160943,0.10228437848465233,225,35525,No
166,ECM22,ECM22,Both,1.136395400707679,1.1002890065596411,4.575254787622714,5.017524237256777e-06,4.220674811081262,2.4357208949154387e-05,0.00011016952970848291,2012,33738,Yes
79,GCR2,GCR2,Both,1.1340448248072348,1.1552425182172625,7.324997116606758,2.592677187600248e-13,8.482691420167178,2.200436767907416e-17,2.752886850062895e-16,6566,29184,Yes
119,RAP1,RAP1,Both,1.1339490581164737,1.055262580025381,4.151969406801175,3.406272340246206e-05,3.6953524252317296,0.00021958199248530344,0.0008665383327607948,2304,33446,Yes
336,CRZ1_f,CRZ1,Forward,1.133166978260357,1.1307887320901695,8.827945684573168,1.1500861731654129e-18,8.774566488558408,1.7156348583071327e-18,2.2417628815213203e-17,11733,24017,Yes
67,SUT1,SUT1,Both,1.1300694542504461,1.0637842885268156,4.041579922834194,5.4453417648093486e-05,3.026910232214106,0.0024706731820260544,0.008161549612535506,2702,33048,Yes
564,MIG2_r,MIG2,Reverse,1.1299613383820444,1.1637390143733735,5.07352690874203,4.1390874808182004e-07,5.947387603685305,2.7245572347855015e-09,1.884752534181029e-08,2640,33110,Yes
424,ACA1_r,ACA1,Reverse,1.1295055762983812,0.8730560932695969,0.8864389791567276,0.377192317562803,0.027108219837280442,0.978373418689087,0.9935812956635287,118,35632,No
427,DAL81_r,DAL81,Reverse,1.1280815474189536,1.1568586488171115,1.549837815849431,0.12271892316250468,1.7606246683931952,0.07830195055563596,0.15931331116510017,204,35546,No
12,NHP10,NHP10,Both,1.1273146566055863,1.1697271380566474,5.237587818821791,1.7261159099945846e-07,5.979075025808276,2.2440819172526998e-09,1.5897833341501054e-08,2882,32868,Yes
317,UGA3_f,UGA3,Forward,1.1243683609793567,1.147649174048996,3.616504191032352,0.00030706291063530103,4.560191893756155,5.110689700201877e-06,2.568449182665559e-05,1626,34124,Yes
32,ACA1,ACA1,Both,1.1204415381899095,1.033703947921193,1.1051367960577028,0.2705813659745001,0.4729948312332268,0.6362168667920359,0.7466976400672997,179,35571,No
84,IXR1,IXR1,Both,1.1190310084189645,0.9865391314815347,0.6631577233905411,0.5104607659064028,0.12653075624362337,0.8993118047256676,0.9409169771862856,48,35702,No
22,SWI5,SWI5,Both,1.1188296892737115,1.1452308669910225,8.689313019240785,3.798634799079453e-18,9.784516088109918,1.3122147585148543e-22,2.5719409266891142e-21,18184,17566,Yes
34,AFT1,AFT1,Both,1.1173647676859302,1.1310736902101457,5.531013451637263,3.344778230276547e-08,6.423416656328627,1.332491139568059e-10,1.1035278733324206e-09,4026,31724,Yes
164,CEP3,CEP3,Both,1.1156648014272692,1.2277848019844178,0.7710955387138687,0.44433913276846027,0.9642457858928258,0.3349227143003768,0.4700108735289297,50,35700,No
313,PHO4_f,PHO4,Forward,1.108570253450515,1.1594006834741184,2.9362546592518224,0.0033768822747205405,2.715765232427725,0.006612278817433748,0.01953778866658816,1299,34451,Yes
320,CUP2_f,CUP2,Forward,1.107615584980545,1.0957944151928023,0.7285368433506233,0.46874105819579626,1.0133422262670393,0.31089672469424856,0.44156346405849795,70,35680,No
431,MIG1_r,MIG1,Reverse,1.1059222152841737,1.1661641688679754,1.453279566231454,0.14721398962068638,1.5337212082871499,0.1250982539408604,0.22773304432577685,290,35460,No
140,CRZ1,CRZ1,Both,1.10293502789881,1.1149005543004258,7.4177981205704056,1.2223679581442128e-13,7.802324239173228,6.077724522928978e-15,6.617966702744887e-14,14723,21027,Yes
57,MET4,MET4,Both,1.101841992841294,1.1407689391219114,1.2695958069600537,0.20572969984117515,1.4812592683958061,0.13853749800061002,0.24389236174957693,195,35555,No
172,MIG2,MIG2,Both,1.1012545929623896,1.1231947325777882,4.442405360710189,9.146528704254829e-06,5.537514339288502,3.067945833610654e-08,1.8791168230865254e-07,3185,32565,Yes
434,PPR1_r,PPR1,Reverse,1.0959479755841381,1.1044878686103288,1.0002454515378971,0.31903304606427,1.0202970216617622,0.30758761543112234,0.4400523549233575,131,35619,No
257,NDD1_f,NDD1,Forward,1.0955874385336124,1.1224172188257384,1.927037422152997,0.05423024404184337,2.1677524628975235,0.03017752546777116,0.07272288924200591,1072,34678,No
298,THI2_f,THI2,Forward,1.0953305003837455,1.2693014848942252,0.8403898354678256,0.40268171821494725,1.432385644943158,0.15203348450430212,0.26139090318283525,101,35649,No
143,GCR1,GCR1,Both,1.0943810856861338,1.0896670177512133,2.448882340510787,0.014445532901581619,2.459359835823435,0.013918503489413885,0.038422911041198896,1394,34356,Yes
39,MIG1,MIG1,Both,1.093676402282063,1.1873852186629554,1.4437972405848223,0.1496879384351755,1.648813697619145,0.09918580787830049,0.19184623365934436,345,35405,No
209,PDR8_f,PDR8,Forward,1.0934846684349373,1.092697846288356,4.866524786141663,1.1589456774906678e-06,5.214520251509085,1.8429356944954645e-07,1.03204398891746e-06,5659,30091,Yes
498,ARG80_r,ARG80,Reverse,1.0894708072258639,1.0703764928526749,2.4619450820846187,0.013941140360610949,2.296888409811436,0.021625136333331876,0.05552655093449407,1281,34469,No
552,RDS2_r,RDS2,Reverse,1.089412658560278,1.1134008336433538,6.348559329488629,2.2064031317487432e-10,7.167269333581884,7.650842342045775e-13,7.756371201936061e-12,22326,13424,Yes
464,ACE2_r,ACE2,Reverse,1.0893687622564359,1.13031636429679,6.483389417817909,9.118000880337481e-11,7.839660698246177,4.517654718387472e-15,5.01203957436195e-14,13241,22509,Yes
299,URC2_f,URC2,Forward,1.0887133505590252,1.2146069067699337,0.3557411179370633,0.7257541742207891,0.3750351074756189,0.707634357039145,0.7986353204203787,21,35729,No
41,PIP2,PIP2,Both,1.0880625422131012,1.0208843586845877,0.9593143032954289,0.3386203076721229,0.5709733185592151,0.56801772931051,0.6816212751726121,189,35561,No
580,TBS1_r,TBS1,Reverse,1.0861332540168462,1.208524159739067,1.4422626762265263,0.15008433294906892,2.109283773467885,0.03492009456393718,0.08246191005459864,358,35392,No
398,FZF1_r,FZF1,Reverse,1.085059397112414,1.1250837979178163,2.4448682902526295,0.014594991096040181,2.8624192786245963,0.0042042033717863275,0.013219634131606206,1527,34223,Yes
223,YLR278C_f,YLR278C,Forward,1.0846374810693749,1.0679629780513527,5.652162346260083,1.6074450984141436e-08,5.330073365245152,9.817309948768464e-08,5.659390441054762e-07,10722,25028,Yes
259,SOK2_f,SOK2,Forward,1.0841388662925953,1.1042753385697945,5.181521931248675,2.2314648102871572e-07,6.082583223711977,1.1826147501920949e-09,8.58490707546854e-09,9043,26707,Yes
548,TEC1_r,TEC1,Reverse,1.0836547875053484,1.057964363582073,4.803567107732696,1.5829976725702623e-06,4.588431899272012,4.465879440573318e-06,2.263738888842337e-05,6454,29296,Yes
324,INO4_f,INO4,Forward,1.0835447053248972,1.060387318081158,1.3676759319319152,0.17206629441299157,1.320773127824363,0.18657702233725482,0.3073033309084197,461,35289,No
479,MET32_r,MET32,Reverse,1.0832083344636172,1.1098919818857127,1.174219178071619,0.2413208546554084,1.5229447883783778,0.12777251910993928,0.23046086268909294,272,35478,No
87,MET32,MET32,Both,1.0826649426969963,1.0960324955972751,1.727911389057234,0.08432556289057852,2.2514221927212557,0.02435880982756009,0.061472017933928466,926,34824,No
52,NRG2,NRG2,Both,1.0810772487998115,1.1024626183797568,5.062607776845672,4.196192081808461e-07,5.232896210376909,1.6687445015557312e-07,9.434824681872788e-07,7649,28101,Yes
283,MET32_f,MET32,Forward,1.0807341308698968,1.0772763988247471,1.337837140711231,0.18140175627762356,1.7085844318729722,0.08752795443711855,0.1768606089657241,658,35092,No
233,DIG1_f,DIG1,Forward,1.0793868692728528,1.054745661844891,2.9508486862949166,0.003197404214438554,2.958560923975887,0.0030907913914838326,0.009985633726332382,2284,33466,Yes
556,CEP3_r,CEP3,Reverse,1.0789986037311539,1.406097307337043,0.36541448537932236,0.7181351709975082,0.4642883372907694,0.6424411786585711,0.7480305208935442,24,35726,No
465,ARG81_r,ARG81,Reverse,1.078332591680611,1.0750110857147535,5.16289669566201,2.4593950113142784e-07,5.3844014907322135,7.268609795106692e-08,4.2739425595227356e-07,9767,25983,Yes
61,NDD1,NDD1,Both,1.0770042520553127,1.128123144514912,2.165151102881074,0.030506193250082945,3.2357830742339435,0.0012130953594843691,0.0042969883817880064,1692,34058,Yes
515,YAP5_r,YAP5,Reverse,1.0749994534191736,1.1518319815997686,1.8961934396793183,0.058217323373382084,2.2149028107012976,0.026766736153040465,0.0661295834369235,964,34786,No
258,RIM101_f,RIM101,Forward,1.0744057629625816,1.0862338886917193,0.8617800646752138,0.3900231545660091,1.0886939524867425,0.2762888695344885,0.4123295819448711,169,35581,No
582,TOD6_r,TOD6,Reverse,1.0731832896052556,1.0841110625685035,2.7171605243495542,0.0066165882655814775,2.996867829805745,0.0027276894698716283,0.00891045226824732,3113,32637,Yes
224,YNR063W_f,YNR063W,Forward,1.0726397014945914,1.078920122615508,3.2817302569221125,0.0010390534132710108,3.3636293122637677,0.0007692478921849092,0.002792084942004485,3958,31792,Yes
211,REI1_f,REI1,Forward,1.0722071581283104,1.078215787529724,1.5577235752359084,0.11958370531361166,1.5289942664027205,0.12626586530993797,0.2284440886222878,1068,34682,No
188,TBS1,TBS1,Both,1.071633944871627,1.2103270304243958,1.326416875336514,0.1853983315768232,2.1078248761249907,0.035046140254837946,0.08242852187937885,423,35327,No
557,DOT6_r,DOT6,Reverse,1.0714934356130061,1.0879022387079553,3.151507116210769,0.0016338523476361244,3.303060425310606,0.0009563577771264931,0.0034288925179901094,4169,31581,Yes
502,CUP9_r,CUP9,Reverse,1.0714251854289523,1.1425893756699517,1.3748169354545428,0.1698310236688907,2.11028155536985,0.03483411135241824,0.08259055433557227,465,35285,No
351,SIP4_f,SIP4,Forward,1.0708138225944797,1.1353749620908191,0.7576084729310667,0.4496720566797726,0.5824038074587323,0.5602947175315424,0.6764954700380841,180,35570,No
284,MOT3_f,MOT3,Forward,1.070761238011412,1.1119323456856238,3.72475923936431,0.00019689591684856296,4.437582172349978,9.097499618714853e-06,4.4209336990118464e-05,5787,29963,Yes
251,GLN3_f,GLN3,Forward,1.069717219642862,1.0948368629850407,2.9293113248473057,0.0034172707021257963,3.935383926164775,8.306380286374836e-05,0.00034395433861890163,3225,32525,Yes
72,ACE2,ACE2,Both,1.068954354157065,1.1067984083616622,5.155213637374241,2.547623771178236e-07,6.659232757130942,2.7526071893545805e-11,2.452322768697717e-10,15601,20149,Yes
109,CHA4,CHA4,Both,1.0681975561895536,1.0806674072747977,1.9940780832251939,0.04631830102287277,1.7611389069404606,0.0782148952518007,0.15968874447242642,1439,34311,No
205,GZF3_f,GZF3,Forward,1.0677324624868572,1.0898463457157155,5.050554668249789,4.428010530715651e-07,6.188033892323428,6.091923264514113e-10,4.713224841492497e-09,16105,19645,Yes
542,NRG1_r,NRG1,Reverse,1.0677080251754263,1.0921211937373898,2.413750336023089,0.01587192792610935,3.132743065944436,0.001731809680295523,0.005954994690138992,1925,33825,Yes
160,RDS2,RDS2,Both,1.0673471670785337,1.099220622493854,4.054770427379102,5.049176663230018e-05,5.144419086330372,2.6834988005993005e-07,1.474670368927466e-06,27947,7803,Yes
117,PHO4,PHO4,Both,1.0670728473265452,1.1130236670859668,2.285656613228058,0.022373250325861675,2.0855622307239137,0.037018295601442,0.08637602307003134,1897,33853,No
47,WAR1,WAR1,Both,1.0660901093850867,1.0617104361618124,0.8616202003667969,0.38978116583211064,1.0703844230461297,0.2844463078472639,0.4170933391875092,231,35519,No
438,UPC2_r,UPC2,Reverse,1.0651114102267367,1.1422697128557113,0.8394520644397473,0.4022898627440957,1.4799690396818923,0.13888150925487608,0.24376814161751384,185,35565,No
436,RTG1_r,RTG1,Reverse,1.0617325451197575,1.0735343156732517,0.6835780422674205,0.49524532145531763,1.1701253422329971,0.24195053143108114,0.3734039697676528,157,35593,No
345,MET31_f,MET31,Forward,1.061054204599345,1.0743809132523816,1.9061961420675355,0.05681321570743759,2.104300521065627,0.035352240643843735,0.08281720118956222,1394,34356,No
469,GAL4_r,GAL4,Reverse,1.060188234137974,1.3650526344155707,0.4362930103572615,0.6648489767723025,1.2045809705606374,0.22836510655095388,0.3561768770609042,43,35707,No
214,RSF2_f,RSF2,Forward,1.0593780878355004,1.012789571686141,1.183758355015242,0.23684521103889,1.3490637846195184,0.17731647936394812,0.2953600279490127,809,34941,No
123,YAP5,YAP5,Both,1.05850488082688,1.1207588059816755,1.8872607700750614,0.05930131396214414,2.5282264910979824,0.011464037002384096,0.03209930360667547,1498,34252,Yes
240,RTG1_f,RTG1,Forward,1.0583918848730982,1.0823107369935452,0.774386332113481,0.43948595316043615,0.878567625185618,0.37963575599928023,0.5096480012045131,231,35519,No
190,TOD6,TOD6,Both,1.057353935519844,1.0475826025746655,2.8529489536651758,0.00434513621696307,2.718450488016172,0.006558847117766051,0.019477788410335546,5106,30644,Yes
560,GAT1_r,GAT1,Reverse,1.0562764659739439,1.1009354791561285,2.117129707856811,0.03436093463202713,2.755685735268908,0.00585692407118917,0.01775191419515068,1929,33821,Yes
230,AFT1_f,AFT1,Forward,1.0549621943625473,1.0573376797647789,1.516624162096667,0.1296360284813252,2.224068545625576,0.02614383278590774,0.06541520714090958,1078,34672,No
