Sample Name,dCt_mean,dCt_sd,ddCt_mean,ddCt_sd,ddCt_se,fold_change_min_se,fold_change_max_se,fold_change_min_sd,fold_change_max_sd,fold_change,short_name
HP1_RD,1.4208802117241746,0.3683429477608744,-7.19179630279541,0.4186517129041455,0.1709138460928854,129.86622470594065,164.58740738656655,109.3754081150019,195.4218557882606,146.1996758937312,HP1
LP1_RD,7.437650574578179,0.16186257379111207,-1.1750259399414054,0.2564999460949027,0.10471566449731705,2.099884933692522,2.4279548681841763,1.8901831004152654,2.697318501189256,2.257969407982616,LP1
MP1_RD,4.2549910015530035,0.22417359132997133,-4.357685512966581,0.29974410520005523,0.12237001852454288,18.834626178125557,22.3167576504736,16.655669111829738,25.236319539750877,20.50189717695643,MP1
Negative_B1_RD,8.612676514519585,0.19897921889585551,0.0,0.28139910999292367,0.11488070559266365,0.9234586670602618,1.0828854995572244,0.8227926948023515,1.2153729685704326,1.0,Negative_B1
PSP2_B1_RD,3.5442443423801,0.2405609229800313,-5.0684321721394845,0.3121895052967177,0.12745083183814412,30.71733905514611,36.6536001741449,27.02537378686542,41.660887764970326,33.55444924508479,PSP2_B1
YHSLP1_RD,5.398654619852702,0.084592458267513,-3.2140218946668826,0.21621427692949813,0.08826910893034788,8.728615188836628,9.864808216964628,7.987852083916818,10.77963311450504,9.27933806031216,YHSLP1
YLSHP1_RD,3.8294836680094413,0.14069362033454197,-4.783192846510143,0.2436953515257216,0.09948821065436601,25.700145745570808,29.50077718777459,23.25545875896398,32.60199169544114,27.534964560235366,YLSHP1
