DNA_cut_off,RNA_cut_off,Total_barcode,Percentile_of_PC,barcode_better_than_pc,better_than_pc_ratio,barcode_better_than_nc,better_than_nc_ratio,barcode_worse_than_pc,worse_than_pc_ratio,barcode_worse_than_nc,worse_than_nc_ratio
10,0,61784,1.0,249,0.004030169623203419,27228,0.4406966204842678,61306,0.9922633691570634,30365,0.49147028356856143
20,0,59513,0.1,13908,0.23369683934602523,26966,0.4531110849730311,41238,0.6929242350410835,28353,0.4764169173121839
20,0,59513,0.2,5600,0.09409708803118647,26966,0.4531110849730311,50395,0.8467897770235074,28353,0.4764169173121839
20,0,59513,0.3,2716,0.045637087695125436,26966,0.4531110849730311,54613,0.9176650479727119,28353,0.4764169173121839
20,0,59513,0.4,1500,0.02520457715121066,26966,0.4531110849730311,56599,0.9510359081209148,28353,0.4764169173121839
20,0,59513,0.5,920,0.015458807319409205,26966,0.4531110849730311,57683,0.969250415875523,28353,0.4764169173121839
20,0,59513,0.6,603,0.010132240014786685,26966,0.4531110849730311,58253,0.978828155192983,28353,0.4764169173121839
20,0,59513,0.7,426,0.0071580999109438275,26966,0.4531110849730311,58637,0.985280526943693,28353,0.4764169173121839
20,0,59513,0.8,304,0.005108127635978694,26966,0.4531110849730311,58869,0.9891788348764136,28353,0.4764169173121839
20,0,59513,0.9,228,0.0038310957269840204,26966,0.4531110849730311,59018,0.9916824895401005,28353,0.4764169173121839
20,0,59513,1.0,179,0.0030077462067111386,26966,0.4531110849730311,59125,0.9934804160435535,28353,0.4764169173121839
50,0,54935,0.1,13302,0.2421407117502503,25909,0.4716301083098207,37418,0.6811322472012378,24795,0.45135159734231367
50,0,54935,0.2,5160,0.09392918904159461,25909,0.4716301083098207,46316,0.8431054883043597,24795,0.45135159734231367
50,0,54935,0.3,2346,0.042705015017748246,25909,0.4716301083098207,50456,0.9184672795121507,24795,0.45135159734231367
50,0,54935,0.4,1202,0.021880404113952853,25909,0.4716301083098207,52400,0.9538545553836352,24795,0.45135159734231367
50,0,54935,0.5,671,0.012214435241649222,25909,0.4716301083098207,53424,0.9724947665422773,24795,0.45135159734231367
50,0,54935,0.6,388,0.007062892509329208,25909,0.4716301083098207,53958,0.9822153454082097,24795,0.45135159734231367
50,0,54935,0.7,246,0.004478019477564394,25909,0.4716301083098207,54307,0.9885683080003641,24795,0.45135159734231367
50,0,54935,0.8,160,0.0029125329935378174,25909,0.4716301083098207,54512,0.9922999908983344,24795,0.45135159734231367
50,0,54935,0.9,103,0.00187494311458997,25909,0.4716301083098207,54631,0.9944661873122781,24795,0.45135159734231367
50,0,54935,1.0,73,0.0013288431783016292,25909,0.4716301083098207,54716,0.9960134704650951,24795,0.45135159734231367
100,0,49169,0.1,12255,0.24924240883483495,24136,0.4908783989912343,32779,0.6666598873273811,21179,0.4307388801887368
100,0,49169,0.2,4420,0.08989403892696618,24136,0.4908783989912343,41441,0.8428277980028066,21179,0.4307388801887368
100,0,49169,0.3,1806,0.0367304602493441,24136,0.4908783989912343,45393,0.9232036445727999,21179,0.4307388801887368
100,0,49169,0.4,817,0.016616160588988998,24136,0.4908783989912343,47195,0.9598527527507169,21179,0.4307388801887368
100,0,49169,0.5,399,0.008114869124855092,24136,0.4908783989912343,48094,0.9781366308039618,21179,0.4307388801887368
100,0,49169,0.6,203,0.004128617624926275,24136,0.4908783989912343,48535,0.9871056966788017,21179,0.4307388801887368
100,0,49169,0.7,123,0.0025015761963839006,24136,0.4908783989912343,48802,0.9925359474465618,21179,0.4307388801887368
100,0,49169,0.8,64,0.0013016331428338994,24136,0.4908783989912343,48946,0.9954646220179382,21179,0.4307388801887368
100,0,49169,0.9,36,0.0007321686428440684,24136,0.4908783989912343,49015,0.996867945250056,21179,0.4307388801887368
100,0,49169,1.0,24,0.0004881124285627123,24136,0.4908783989912343,49066,0.9979051841607517,21179,0.4307388801887368
200,0,40156,0.1,10219,0.2544825181791015,21086,0.5251021018029685,26094,0.6498157186970814,15880,0.3954577149118438
200,0,40156,0.2,3245,0.080809841617691,21086,0.5251021018029685,34005,0.8468223926685925,15880,0.3954577149118438
200,0,40156,0.3,1116,0.027791612710429327,21086,0.5251021018029685,37453,0.932687518677159,15880,0.3954577149118438
200,0,40156,0.4,434,0.010807849387389183,21086,0.5251021018029685,38922,0.969269847594382,15880,0.3954577149118438
200,0,40156,0.5,171,0.004258392270146429,21086,0.5251021018029685,39563,0.9852325928877378,15880,0.3954577149118438
200,0,40156,0.6,76,0.0018926187867317461,21086,0.5251021018029685,39845,0.9922552047016635,15880,0.3954577149118438
200,0,40156,0.7,41,0.0010210180296842315,21086,0.5251021018029685,40002,0.996164956668991,15880,0.3954577149118438
200,0,40156,0.8,16,0.00039844606036457814,21086,0.5251021018029685,40070,0.9978583524255404,15880,0.3954577149118438
200,0,40156,0.9,10,0.00024902878772786134,21086,0.5251021018029685,40105,0.998729953182588,15880,0.3954577149118438
